datetime,postedDatetime,deliveryDate,hourEnding,genSystemWide,COPHSLSystemWide,STWPFSystemWide,WGRPPSystemWide,genLoadZoneSouthHouston,COPHSLLoadZoneSouthHouston,STWPFLoadZoneSouthHouston,WGRPPLoadZoneSouthHouston,genLoadZoneWest,COPHSLLoadZoneWest,STWPFLoadZoneWest,WGRPPLoadZoneWest,genLoadZoneNorth,COPHSLLoadZoneNorth,STWPFLoadZoneNorth,WGRPPLoadZoneNorth,HSLSystemWide,DSTFlag,deliveryDateRequested
2024-08-25 08:00:00,2024-08-27 07:55:07,2024-08-25,8,9819.75,9673.3,10065.9,6822.3,555.5,476.3,572.4,370.0,8335.04,8198.4,8547.3,5811.7,929.21,998.6,946.2,640.6,,False,2024-08-25
2024-08-25 07:00:00,2024-08-27 06:55:07,2024-08-25,7,10768.8,10927.4,11064.1,7577.4,617.75,642.5,610.5,394.2,9067.21,9048.7,9349.6,6433.5,1083.84,1236.2,1104.0,749.7,,False,2024-08-25
2024-08-25 06:00:00,2024-08-27 05:55:07,2024-08-25,6,12038.55,11917.0,12522.2,8822.9,600.7,716.5,626.7,389.8,10112.5,9925.2,10544.6,7480.9,1325.35,1275.3,1350.9,952.2,,False,2024-08-25
2024-08-25 05:00:00,2024-08-27 04:55:07,2024-08-25,5,13805.04,13915.3,14096.8,10226.8,816.83,898.3,863.3,546.7,11424.69,11546.5,11672.2,8560.3,1563.52,1470.5,1561.3,1119.8,,False,2024-08-25
2024-08-25 04:00:00,2024-08-27 03:55:07,2024-08-25,4,14981.83,15701.7,15404.4,11455.3,1072.32,1069.3,1080.3,694.9,12406.73,12954.7,12825.7,9709.5,1502.78,1677.7,1498.4,1050.9,,False,2024-08-25
2024-08-25 03:00:00,2024-08-27 02:55:09,2024-08-25,3,17189.87,17209.1,17693.4,13607.0,1363.2,1313.6,1404.3,925.0,14072.68,14134.4,14510.2,11379.1,1753.99,1761.1,1778.9,1302.9,,False,2024-08-25
2024-08-25 02:00:00,2024-08-27 01:55:09,2024-08-25,2,18542.88,18839.6,18808.1,14779.4,1554.18,1646.9,1544.6,1027.6,15043.38,15388.2,15295.2,12252.2,1945.32,1804.5,1968.3,1499.6,,False,2024-08-25
2024-08-25 01:00:00,2024-08-27 00:55:09,2024-08-25,1,19435.06,19982.2,19856.1,15780.5,1723.78,1992.5,1777.9,1205.4,15751.12,16165.9,16135.3,13095.5,1960.16,1823.8,1942.9,1479.6,,False,2024-08-25
2024-08-27 00:00:00,2024-08-28 23:55:09,2024-08-26,24,12428.89,12511.0,12813.3,8969.0,1962.31,1814.3,2044.1,1386.9,9471.78,9559.7,9766.7,6870.9,994.8,1137.0,1002.5,711.2,,False,2024-08-26
2024-08-26 23:00:00,2024-08-28 22:55:09,2024-08-26,23,12580.55,12691.0,12904.9,9114.3,2251.21,2267.8,2254.1,1585.2,9207.07,9215.2,9486.9,6668.7,1122.27,1208.0,1163.9,860.4,,False,2024-08-26
2024-08-26 22:00:00,2024-08-28 21:55:09,2024-08-26,22,11579.56,12920.9,11688.8,7927.3,2334.56,2658.3,2273.2,1579.5,8035.47,9062.0,8185.7,5453.8,1209.53,1200.6,1229.9,894.0,,False,2024-08-26
2024-08-26 21:00:00,2024-08-28 20:55:08,2024-08-26,21,11747.39,11515.9,12203.4,8276.4,2618.19,2432.4,2714.9,1899.5,7923.37,7730.1,8303.8,5551.8,1205.83,1353.4,1184.7,825.1,,False,2024-08-26
2024-08-26 20:00:00,2024-08-28 19:55:09,2024-08-26,20,12834.1,10335.6,13205.2,9103.7,3150.08,2563.9,3214.7,2301.2,8548.31,6535.2,8816.2,5994.5,1135.71,1236.5,1174.3,808.0,,False,2024-08-26
2024-08-26 19:00:00,2024-08-28 18:55:10,2024-08-26,19,11895.29,8809.8,11949.7,8185.7,2885.19,2373.4,2913.0,2104.0,7604.66,5578.5,7620.8,5042.1,1405.44,857.9,1415.9,1039.6,,False,2024-08-26
2024-08-26 18:00:00,2024-08-28 17:55:09,2024-08-26,18,9891.97,7354.8,9682.0,6416.2,2726.38,2138.5,2654.8,1916.5,6090.45,4531.1,6042.7,3835.6,1075.14,685.2,984.5,664.1,,False,2024-08-26
2024-08-26 17:00:00,2024-08-28 16:55:08,2024-08-26,17,7324.68,6255.5,7125.3,4512.0,2262.25,1815.7,2165.4,1504.8,4474.97,3941.4,4387.4,2649.4,587.46,498.4,572.5,357.8,,False,2024-08-26
2024-08-26 16:00:00,2024-08-28 15:55:09,2024-08-26,16,5517.09,4168.1,4897.2,4897.2,1737.52,1543.1,1896.9,1896.9,3367.43,2361.7,2735.7,2735.7,412.14,263.3,264.6,264.6,,False,2024-08-26
2024-08-26 15:00:00,2024-08-28 14:55:09,2024-08-26,15,4414.14,2903.6,3759.4,3759.4,1301.13,839.4,1163.6,1163.6,2778.36,2003.4,2352.8,2352.8,334.65,60.8,243.0,243.0,,False,2024-08-26
2024-08-26 14:00:00,2024-08-28 13:55:09,2024-08-26,14,3234.54,2198.7,2574.4,2574.4,900.14,501.8,1241.5,1241.5,2048.31,1692.7,1268.2,1268.2,286.09,4.2,64.7,64.7,,False,2024-08-26
2024-08-26 13:00:00,2024-08-28 12:55:08,2024-08-26,13,1908.34,1533.4,1375.3,1375.3,426.88,407.1,328.6,328.6,1324.97,1126.3,1043.4,1043.4,156.49,0.0,3.3,3.3,,False,2024-08-26
2024-08-26 12:00:00,2024-08-28 11:55:09,2024-08-26,12,1206.32,916.8,1388.0,1388.0,131.24,193.8,36.0,36.0,1027.78,723.0,1352.0,1352.0,47.3,0.0,0.0,0.0,,False,2024-08-26
2024-08-26 11:00:00,2024-08-28 10:55:09,2024-08-26,11,1764.88,1279.2,1879.4,1879.4,104.48,65.7,45.5,45.5,1631.63,1184.8,1833.9,1833.9,28.77,28.7,0.0,0.0,,False,2024-08-26
2024-08-26 10:00:00,2024-08-28 09:55:09,2024-08-26,10,2081.7,2037.0,1749.0,1749.0,99.17,41.3,15.7,15.7,1935.76,1973.3,1733.3,1733.3,46.77,22.4,0.0,0.0,,False,2024-08-26
2024-08-26 09:00:00,2024-08-28 08:55:09,2024-08-26,9,2630.24,3748.8,3139.9,3139.9,161.0,220.3,176.2,176.2,2305.85,3256.8,2850.7,2850.7,163.39,271.7,113.0,113.0,,False,2024-08-26
2024-08-26 08:00:00,2024-08-28 07:55:09,2024-08-26,8,4228.12,5131.0,4249.3,4249.3,230.79,297.5,125.5,125.5,3645.16,4342.0,3907.9,3907.9,352.17,491.5,215.9,215.9,,False,2024-08-26
2024-08-26 07:00:00,2024-08-28 06:55:08,2024-08-26,7,5277.89,6415.0,5755.3,3571.5,241.74,346.9,287.3,136.1,4553.74,5353.7,4963.0,3139.7,482.41,714.4,505.0,295.7,,False,2024-08-26
2024-08-26 06:00:00,2024-08-28 05:55:09,2024-08-26,6,6748.94,7901.6,7247.1,4661.7,351.03,422.3,380.8,216.3,5636.57,6564.4,6041.3,3903.8,761.34,914.9,825.0,541.6,,False,2024-08-26
2024-08-26 05:00:00,2024-08-28 04:55:09,2024-08-26,5,8355.19,9449.2,8785.3,5798.4,510.64,535.5,530.1,326.3,6799.11,7810.1,7185.6,4739.2,1045.44,1103.6,1069.6,732.9,,False,2024-08-26
2024-08-26 04:00:00,2024-08-28 03:55:08,2024-08-26,4,10148.03,10436.8,10508.8,7115.3,659.34,738.1,675.1,433.8,8259.18,8493.9,8589.6,5801.1,1229.51,1204.8,1244.1,880.4,,False,2024-08-26
2024-08-26 03:00:00,2024-08-28 02:55:08,2024-08-26,3,11791.38,11651.5,12128.5,8424.1,861.52,994.0,892.7,577.2,9590.12,9419.8,9890.1,6870.2,1339.74,1237.7,1345.7,976.7,,False,2024-08-26
2024-08-26 02:00:00,2024-08-28 01:55:10,2024-08-26,2,12948.44,12809.0,13185.8,9265.8,1152.84,1374.3,1164.2,734.9,10413.67,10240.3,10650.6,7527.4,1381.93,1194.4,1371.0,1003.5,,False,2024-08-26
2024-08-26 01:00:00,2024-08-28 00:55:10,2024-08-26,1,13981.85,14321.3,14264.4,10102.7,1552.79,1880.3,1619.3,1063.3,11091.1,11209.2,11331.3,8096.9,1337.96,1231.8,1313.8,942.5,,False,2024-08-26
2024-08-28 00:00:00,2024-08-29 23:55:08,2024-08-27,24,11738.22,12213.5,12090.0,8320.9,2419.96,2129.9,2396.4,1599.2,8372.17,9195.0,8769.9,6105.7,946.09,888.6,923.7,616.0,,False,2024-08-27
2024-08-27 23:00:00,2024-08-29 22:55:09,2024-08-27,23,11817.93,12252.0,11935.1,8130.7,2709.65,2369.0,2664.1,1799.7,8328.73,8811.7,8520.2,5834.6,779.55,1071.3,750.8,496.4,,False,2024-08-27
2024-08-27 22:00:00,2024-08-29 21:55:11,2024-08-27,22,11130.53,11634.7,11666.3,7891.0,2713.13,2495.8,2693.6,1842.4,7670.22,8048.7,8168.0,5521.7,747.18,1090.2,804.7,526.9,,False,2024-08-27
2024-08-27 21:00:00,2024-08-29 20:55:08,2024-08-27,21,10588.11,10047.8,10806.0,7278.9,2718.03,2632.0,2653.1,1838.0,6883.29,6254.8,7130.7,4720.2,986.79,1161.0,1022.2,720.7,,False,2024-08-27
2024-08-27 20:00:00,2024-08-29 19:55:08,2024-08-27,20,10185.93,8945.6,10410.4,6987.5,3029.28,2941.9,3087.7,2148.7,6068.09,4925.1,6217.1,4045.2,1088.56,1078.6,1105.6,793.6,,False,2024-08-27
2024-08-27 19:00:00,2024-08-29 18:55:08,2024-08-27,19,8767.45,8114.4,8566.0,5699.4,2989.29,3266.5,2924.2,2096.0,4416.76,3989.9,4329.1,2668.3,1361.4,858.0,1312.7,935.1,,False,2024-08-27
2024-08-27 18:00:00,2024-08-29 17:55:07,2024-08-27,18,7390.28,6865.8,7464.5,4887.0,2898.69,2783.4,3049.1,2196.9,3314.43,3372.4,3328.2,1950.3,1177.16,710.0,1087.2,739.8,,False,2024-08-27
2024-08-27 17:00:00,2024-08-29 16:55:08,2024-08-27,17,6198.68,5721.1,6325.2,3986.2,2957.7,2188.1,3049.6,2139.8,2435.99,2975.5,2512.1,1357.1,804.99,557.5,763.5,489.3,,False,2024-08-27
2024-08-27 16:00:00,2024-08-29 15:55:08,2024-08-27,16,4549.56,4967.2,4651.8,2720.9,1920.2,1985.3,1828.8,1171.1,2040.18,2428.3,2252.7,1189.3,589.18,553.6,570.3,360.5,,False,2024-08-27
2024-08-27 15:00:00,2024-08-29 14:55:07,2024-08-27,15,3623.15,3226.8,3811.8,2142.3,1293.41,1295.2,1373.7,848.3,1868.9,1463.8,1979.0,1018.4,460.84,467.8,459.1,275.6,,False,2024-08-27
2024-08-27 14:00:00,2024-08-29 13:55:08,2024-08-27,14,2896.8,1847.0,2875.7,1484.6,1224.31,718.4,1151.6,688.4,1238.59,808.9,1291.7,538.9,433.9,319.7,432.4,257.3,,False,2024-08-27
2024-08-27 13:00:00,2024-08-29 12:55:07,2024-08-27,13,1615.01,1091.9,1534.9,670.8,696.22,402.1,639.8,340.3,609.2,484.5,605.9,176.3,309.59,205.3,289.2,154.2,,False,2024-08-27
2024-08-27 12:00:00,2024-08-29 11:55:08,2024-08-27,12,877.82,732.4,893.6,369.7,405.95,189.7,384.0,193.4,307.65,368.0,352.4,115.2,164.22,174.7,157.2,61.1,,False,2024-08-27
2024-08-27 11:00:00,2024-08-29 10:55:07,2024-08-27,11,505.06,786.9,595.9,180.7,151.0,131.6,140.9,49.5,310.2,502.1,400.8,125.1,43.86,153.2,54.2,6.1,,False,2024-08-27
2024-08-27 10:00:00,2024-08-29 09:55:07,2024-08-27,10,487.58,960.8,566.2,189.4,54.5,145.2,46.7,6.1,405.96,710.0,477.3,176.3,27.12,105.6,42.2,7.0,,False,2024-08-27
2024-08-27 09:00:00,2024-08-29 08:55:07,2024-08-27,9,1067.85,1748.5,1333.4,599.6,123.19,242.3,152.9,53.5,849.41,1394.6,1066.9,492.8,95.25,111.6,113.6,53.3,,False,2024-08-27
2024-08-27 08:00:00,2024-08-29 07:55:08,2024-08-27,8,2010.04,2809.7,2199.1,1076.6,206.5,345.1,213.5,93.7,1637.78,2246.0,1808.5,893.4,165.76,218.6,177.1,89.5,,False,2024-08-27
2024-08-27 07:00:00,2024-08-29 06:55:06,2024-08-27,7,3099.85,3609.9,3430.7,1947.4,269.61,275.0,286.8,139.2,2641.19,3054.4,2933.2,1699.3,189.05,280.5,210.7,108.9,,False,2024-08-27
2024-08-27 06:00:00,2024-08-29 05:55:07,2024-08-27,6,4310.35,4762.9,4619.9,2796.4,298.85,404.3,311.4,154.5,3742.08,4017.2,4026.1,2478.8,269.42,341.4,282.4,163.1,,False,2024-08-27
2024-08-27 05:00:00,2024-08-29 04:55:09,2024-08-27,5,5476.68,6284.5,5844.0,3680.9,349.62,515.5,359.3,185.7,4772.39,5353.1,5115.3,3279.4,354.67,415.9,369.4,215.8,,False,2024-08-27
2024-08-27 04:00:00,2024-08-29 03:55:09,2024-08-27,4,6669.52,7750.6,7026.5,4530.0,525.9,694.6,544.4,300.3,5717.78,6459.8,6042.7,3968.5,425.84,596.2,439.4,261.2,,False,2024-08-27
2024-08-27 03:00:00,2024-08-29 02:55:10,2024-08-27,3,8156.04,9602.0,8732.7,5777.3,769.97,1069.4,837.1,500.8,6872.24,7757.3,7364.6,4948.4,513.83,775.3,531.0,328.1,,False,2024-08-27
2024-08-27 02:00:00,2024-08-29 01:55:09,2024-08-27,2,10003.14,11027.5,10413.9,7069.7,1228.22,1401.0,1271.6,806.4,8070.56,8753.2,8389.2,5763.6,704.36,873.3,753.1,499.7,,False,2024-08-27
2024-08-27 01:00:00,2024-08-29 00:55:10,2024-08-27,1,11770.34,12379.3,12289.7,8522.3,1648.64,1653.4,1684.2,1095.0,9207.97,9671.4,9659.2,6769.5,913.73,1054.5,946.3,657.8,,False,2024-08-27
2024-08-29 00:00:00,2024-08-30 23:55:09,2024-08-28,24,13992.52,14167.9,14321.4,10427.6,1307.72,1237.2,1360.2,845.5,11817.3,11523.0,12100.2,8995.4,867.5,1407.7,861.0,586.7,,False,2024-08-28
2024-08-28 23:00:00,2024-08-30 22:55:09,2024-08-28,23,15225.48,14017.4,15577.4,11529.8,1490.52,1561.2,1438.8,936.6,12418.15,11044.6,12730.4,9563.0,1316.81,1411.6,1408.2,1030.2,,False,2024-08-28
2024-08-28 22:00:00,2024-08-30 21:55:09,2024-08-28,22,14727.17,13091.3,14817.4,10871.7,1534.12,2002.0,1549.0,1037.5,11491.73,9740.4,11612.9,8612.9,1701.32,1348.9,1655.5,1221.3,,False,2024-08-28
2024-08-28 21:00:00,2024-08-30 20:55:09,2024-08-28,21,13096.76,12134.4,13182.3,9419.7,1879.81,2579.5,1835.3,1256.4,9760.26,8398.5,9898.2,7133.4,1456.69,1156.4,1448.8,1029.9,,False,2024-08-28
2024-08-28 20:00:00,2024-08-30 19:55:09,2024-08-28,20,12722.04,11726.2,13061.0,9206.0,2718.87,2725.9,2761.1,2000.3,8615.48,7907.6,8912.1,6229.1,1387.69,1092.7,1387.8,976.6,,False,2024-08-28
2024-08-28 19:00:00,2024-08-30 18:55:09,2024-08-28,19,12170.68,11856.7,12241.0,8436.9,3966.57,3302.5,4015.6,2916.1,7067.17,7512.4,7106.0,4770.8,1136.94,1041.8,1119.4,750.0,,False,2024-08-28
2024-08-28 18:00:00,2024-08-30 17:55:09,2024-08-28,18,11216.55,11051.4,11631.7,8067.4,3927.5,3243.4,3850.5,2845.1,6236.27,6968.6,6729.0,4556.7,1052.78,839.4,1052.2,665.6,,False,2024-08-28
2024-08-28 17:00:00,2024-08-30 16:55:09,2024-08-28,17,9743.6,10393.3,9856.7,6639.7,3927.56,3982.1,3876.0,2830.9,4986.62,5657.3,5145.4,3289.5,829.42,753.9,835.3,519.3,,False,2024-08-28
2024-08-28 16:00:00,2024-08-30 15:55:10,2024-08-28,16,8178.79,7426.1,8520.4,5781.0,3527.9,2722.6,3540.6,2614.6,4092.06,4228.3,4436.5,2839.9,558.83,475.2,543.3,326.5,,False,2024-08-28
2024-08-28 15:00:00,2024-08-30 14:55:10,2024-08-28,15,7403.34,4947.4,7703.3,5172.5,3441.68,1537.5,3762.7,2770.4,3620.09,3091.2,3597.0,2206.4,341.57,318.7,343.6,195.7,,False,2024-08-28
2024-08-28 14:00:00,2024-08-30 13:55:09,2024-08-28,14,4341.82,3707.3,4111.8,2345.2,1802.92,1666.4,1538.2,962.9,2356.36,1881.7,2393.7,1304.4,182.54,159.2,179.9,77.9,,False,2024-08-28
2024-08-28 13:00:00,2024-08-30 12:55:09,2024-08-28,13,2738.06,2417.0,2692.7,1396.7,722.19,863.3,657.6,359.6,1916.22,1460.9,1933.9,1004.8,99.65,92.8,101.2,32.3,,False,2024-08-28
2024-08-28 12:00:00,2024-08-30 11:55:09,2024-08-28,12,2434.69,1973.9,2563.4,1343.7,856.6,552.2,935.1,564.4,1542.96,1337.4,1580.2,770.8,35.13,84.3,48.1,8.5,,False,2024-08-28
2024-08-28 11:00:00,2024-08-30 10:55:08,2024-08-28,11,2137.37,2387.6,2296.0,1165.1,332.81,575.9,325.6,168.3,1743.37,1701.4,1902.0,979.0,61.19,110.3,68.4,17.8,,False,2024-08-28
2024-08-28 10:00:00,2024-08-30 09:55:08,2024-08-28,10,2289.65,2795.5,2364.9,1187.3,207.67,337.7,200.7,75.4,1948.97,2299.4,2019.9,1050.9,133.01,158.4,144.3,61.0,,False,2024-08-28
2024-08-28 09:00:00,2024-08-30 08:55:08,2024-08-28,9,2969.25,3793.9,3268.1,1790.1,295.91,375.1,348.8,176.4,2414.38,3157.4,2638.2,1456.6,258.96,261.4,281.1,157.1,,False,2024-08-28
2024-08-28 08:00:00,2024-08-30 07:55:10,2024-08-28,8,4690.35,5130.1,4987.2,3081.3,456.57,384.7,458.1,260.5,3811.58,4249.2,4100.0,2570.9,422.2,496.2,429.1,249.9,,False,2024-08-28
2024-08-28 07:00:00,2024-08-30 06:55:09,2024-08-28,7,5583.81,5849.8,5877.2,3746.8,500.44,448.0,490.2,283.4,4620.97,4812.9,4912.8,3177.3,462.4,588.9,474.2,286.1,,False,2024-08-28
2024-08-28 06:00:00,2024-08-30 05:55:08,2024-08-28,6,6436.91,6605.0,6749.3,4373.3,459.11,595.4,454.7,257.3,5328.46,5311.8,5611.3,3681.9,649.34,697.8,683.3,434.1,,False,2024-08-28
2024-08-28 05:00:00,2024-08-30 04:55:08,2024-08-28,5,7523.08,7371.3,7885.2,5142.6,615.16,608.7,659.4,369.8,6140.46,6073.4,6467.4,4276.0,767.46,689.2,758.4,496.8,,False,2024-08-28
2024-08-28 04:00:00,2024-08-30 03:55:09,2024-08-28,4,8762.42,8432.3,8953.9,5933.7,987.98,913.6,972.6,562.7,6911.34,6783.0,7130.3,4794.0,863.1,735.7,851.0,577.0,,False,2024-08-28
2024-08-28 03:00:00,2024-08-30 02:55:08,2024-08-28,3,9532.46,9468.1,9884.5,6697.1,1178.44,1123.9,1218.5,747.2,7492.52,7436.4,7814.1,5380.4,861.5,907.8,851.9,569.5,,False,2024-08-28
2024-08-28 02:00:00,2024-08-30 01:55:08,2024-08-28,2,10227.55,10624.6,10478.9,7175.0,1684.39,1702.4,1674.6,1083.7,7705.74,8014.4,7960.1,5508.4,837.42,907.8,844.2,582.9,,False,2024-08-28
2024-08-28 01:00:00,2024-08-30 00:55:08,2024-08-28,1,10892.87,11408.0,11291.7,7746.4,1994.34,1924.0,1985.9,1288.4,7870.99,8595.4,8215.8,5701.6,1027.54,888.6,1090.0,756.4,,False,2024-08-28
2024-08-30 00:00:00,2024-08-31 23:55:07,2024-08-29,24,11875.07,13035.3,11924.8,8334.9,2045.69,1736.9,1952.0,1313.8,8434.38,9820.0,8548.4,5947.1,1395.0,1478.4,1424.4,1074.0,,False,2024-08-29
2024-08-29 23:00:00,2024-08-31 22:55:08,2024-08-29,23,11399.91,11699.6,11533.6,7946.6,2143.57,1700.2,2027.2,1349.3,7745.22,8596.3,7993.1,5466.7,1511.12,1403.1,1513.3,1130.6,,False,2024-08-29
2024-08-29 22:00:00,2024-08-31 21:55:07,2024-08-29,22,10539.44,10372.6,10703.5,7251.0,2004.94,1955.3,1909.9,1237.0,7111.16,7148.0,7404.1,5008.8,1423.34,1269.3,1389.5,1005.2,,False,2024-08-29
2024-08-29 21:00:00,2024-08-31 20:55:08,2024-08-29,21,8553.84,9159.6,8642.1,5582.6,1961.44,2249.9,1904.3,1232.5,5480.81,5872.2,5628.2,3609.0,1111.59,1037.5,1109.6,741.1,,False,2024-08-29
2024-08-29 20:00:00,2024-08-31 19:55:07,2024-08-29,20,7329.75,8823.2,7301.1,4647.5,2165.53,2368.2,2118.2,1394.8,4327.0,5522.5,4390.8,2762.4,837.22,932.5,792.1,490.3,,False,2024-08-29
2024-08-29 19:00:00,2024-08-31 18:55:07,2024-08-29,19,6529.88,9463.1,6675.3,4277.2,2283.29,2340.7,2269.5,1603.5,3657.2,6206.8,3774.6,2288.7,589.39,915.6,631.2,385.0,,False,2024-08-29
2024-08-29 18:00:00,2024-08-31 17:55:08,2024-08-29,18,6933.57,8657.4,7436.9,4848.0,2176.6,1909.8,2221.3,1524.8,4072.64,5964.0,4501.7,2833.7,684.33,783.6,713.9,489.5,,False,2024-08-29
2024-08-29 17:00:00,2024-08-31 16:55:07,2024-08-29,17,7665.33,7726.9,7778.2,5123.1,1706.68,1614.1,1637.9,1058.9,5236.8,5575.6,5394.6,3543.3,721.85,537.2,745.7,520.9,,False,2024-08-29
2024-08-29 16:00:00,2024-08-31 15:55:08,2024-08-29,16,7593.16,6469.0,7872.6,4987.0,1305.4,1048.9,1282.3,780.6,5770.1,5031.5,6070.1,3899.0,517.66,388.6,520.2,307.4,,False,2024-08-29
2024-08-29 15:00:00,2024-08-31 14:55:07,2024-08-29,15,7542.99,6317.9,7636.3,4850.4,1205.08,690.4,1230.3,768.3,5932.89,5284.4,6009.9,3859.6,405.02,343.1,396.1,222.5,,False,2024-08-29
2024-08-29 14:00:00,2024-08-31 13:55:07,2024-08-29,14,6573.88,5666.9,6524.8,4060.4,924.14,517.8,810.6,475.0,5375.53,4807.7,5439.7,3455.5,274.21,341.4,274.5,129.9,,False,2024-08-29
2024-08-29 13:00:00,2024-08-31 12:55:08,2024-08-29,13,6070.71,5146.6,6163.6,3827.1,496.42,414.3,467.4,255.7,5352.26,4426.1,5461.5,3456.1,222.03,306.2,234.7,115.3,,False,2024-08-29
2024-08-29 12:00:00,2024-08-31 11:55:07,2024-08-29,12,5250.61,4708.8,5192.1,3150.5,261.04,287.0,236.2,116.9,4752.33,4198.5,4694.5,2903.4,237.24,223.3,261.4,130.2,,False,2024-08-29
2024-08-29 11:00:00,2024-08-31 10:55:07,2024-08-29,11,4403.36,4510.3,4619.8,2751.6,167.5,288.6,168.4,78.5,4001.69,4056.7,4213.5,2556.0,234.17,165.0,237.9,117.1,,False,2024-08-29
2024-08-29 10:00:00,2024-08-31 09:55:08,2024-08-29,10,4230.32,4658.1,4503.5,2698.6,133.15,240.3,149.0,74.8,3950.95,4268.7,4220.7,2572.0,146.22,149.1,133.8,51.8,,False,2024-08-29
2024-08-29 09:00:00,2024-08-31 08:55:07,2024-08-29,9,4117.92,5252.5,4422.2,2610.4,173.9,342.4,196.2,74.2,3787.84,4679.0,4053.9,2457.3,156.18,231.1,172.1,78.9,,False,2024-08-29
2024-08-29 08:00:00,2024-08-31 07:55:07,2024-08-29,8,5434.4,6414.7,5710.3,3579.1,310.27,380.5,334.1,163.7,4854.04,5682.6,5099.3,3268.2,270.09,351.6,276.9,147.2,,False,2024-08-29
2024-08-29 07:00:00,2024-08-31 06:55:09,2024-08-29,7,6342.51,7343.6,6616.1,4241.0,457.49,429.6,448.5,259.2,5542.67,6418.2,5803.3,3778.6,342.35,495.8,364.3,203.2,,False,2024-08-29
2024-08-29 06:00:00,2024-08-31 05:55:10,2024-08-29,6,7541.39,7585.0,7868.2,5222.6,450.93,548.0,425.0,250.2,6667.73,6483.9,6999.0,4705.2,422.73,553.1,444.2,267.2,,False,2024-08-29
2024-08-29 05:00:00,2024-08-31 04:55:09,2024-08-29,5,8704.53,7969.9,8922.0,6045.5,447.97,539.2,421.0,244.1,7664.22,6845.7,7884.2,5407.9,592.34,585.0,616.8,393.5,,False,2024-08-29
2024-08-29 04:00:00,2024-08-31 03:55:09,2024-08-29,4,9169.55,9142.8,9366.2,6366.7,568.17,704.3,581.1,341.1,7905.88,7864.6,8072.6,5553.1,695.5,573.9,712.5,472.5,,False,2024-08-29
2024-08-29 03:00:00,2024-08-31 02:55:10,2024-08-29,3,9899.41,10556.8,9978.3,6859.9,779.06,771.0,740.3,427.5,8423.28,9008.4,8567.4,6015.1,697.07,777.4,670.6,417.3,,False,2024-08-29
2024-08-29 02:00:00,2024-08-31 01:55:10,2024-08-29,2,11117.26,12390.5,11442.5,8059.0,972.8,984.9,961.7,582.2,9593.8,10619.3,9958.8,7168.2,550.66,786.3,522.0,308.6,,False,2024-08-29
2024-08-29 01:00:00,2024-08-31 00:55:11,2024-08-29,1,12517.77,13909.4,12931.1,9275.9,1043.08,1187.8,1020.2,607.1,10773.41,11718.1,11129.8,8169.6,701.28,1003.5,781.1,499.2,,False,2024-08-29
2024-08-31 00:00:00,2024-09-01 23:55:09,2024-08-30,24,4107.25,5112.3,4387.2,2615.9,506.34,1058.0,520.7,281.1,3353.04,3540.9,3575.7,2169.0,247.87,513.4,290.8,165.8,,False,2024-08-30
2024-08-30 23:00:00,2024-09-01 22:55:09,2024-08-30,23,5542.0,6178.5,6017.6,3869.9,1092.25,1369.4,1175.3,703.3,4095.2,4318.6,4451.1,2929.9,354.55,490.5,391.2,236.7,,False,2024-08-30
2024-08-30 22:00:00,2024-09-01 21:55:10,2024-08-30,22,6539.52,7295.6,6765.0,4444.5,1735.93,2162.5,1725.6,1148.6,4345.52,4573.1,4588.1,3021.5,458.07,560.0,451.3,274.4,,False,2024-08-30
2024-08-30 21:00:00,2024-09-01 20:55:10,2024-08-30,21,6742.21,8157.1,7087.7,4744.6,1987.32,2416.3,1958.7,1312.8,4304.09,5052.1,4645.5,3142.7,450.8,688.7,483.5,289.1,,False,2024-08-30
2024-08-30 20:00:00,2024-09-01 19:55:09,2024-08-30,20,8787.29,8751.6,9279.8,6341.2,3082.66,2514.6,3213.6,2284.6,5145.36,5654.9,5481.8,3689.1,559.27,582.1,584.4,367.5,,False,2024-08-30
2024-08-30 19:00:00,2024-09-01 18:55:11,2024-08-30,19,10995.42,8845.9,11211.1,7797.8,3702.14,2124.4,3631.9,2584.5,6601.75,6294.0,6781.3,4672.5,691.53,427.5,797.9,540.8,,False,2024-08-30
2024-08-30 18:00:00,2024-09-01 17:55:08,2024-08-30,18,12130.9,8188.9,12253.3,8738.5,3617.19,1837.0,3453.9,2460.9,7838.43,5894.6,8185.1,5898.7,675.28,457.3,614.3,378.9,,False,2024-08-30
2024-08-30 17:00:00,2024-09-01 16:55:09,2024-08-30,17,12561.53,8531.6,12173.9,8990.3,2714.1,1913.8,2313.6,1545.5,9326.01,6120.2,9390.5,7156.2,521.42,497.6,469.8,288.6,,False,2024-08-30
2024-08-30 16:00:00,2024-09-01 15:55:09,2024-08-30,16,10758.12,6870.3,10370.6,7531.4,1778.58,1306.1,1776.0,1160.3,8465.91,5114.0,8092.4,6056.1,513.63,450.2,502.2,315.0,,False,2024-08-30
2024-08-30 15:00:00,2024-09-01 14:55:10,2024-08-30,15,10110.27,5178.0,9855.4,6760.4,2003.91,772.3,1826.6,1145.2,7668.89,3993.7,7606.9,5360.7,437.47,412.0,421.9,254.5,,False,2024-08-30
